Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
2,80,0,0,,0.0,2019-02-05,,63.62972222222222,46.99027777777778,21.218611111111112,https://images.igdb.com/igdb/image/upload/t_original/sci95n.png,System Era Softworks,PC,https://images.igdb.com/igdb/image/upload/t_original/co1niz.png,System Era Softworks,,Collection,"Explore and exploit distant worlds in a game of aerospace industry and interplanetary exploration. With your gun you can reshape the landscape around you and gather resources. On your journey you come across special artifacts that will provide you with research points, in order to unlock new technologies. These include rovers and spaceships, in order the expand your reach on the planets in the solar system. The game also has a co-op mode, allowing players to explore the planets with their friends.",Astroneer
0,85,0,0,,0.0,2022-10-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/fofzalqb3kyoh5j25kqx.png,rose-engine,PC,https://images.igdb.com/igdb/image/upload/t_original/co62ig.png,Humble Games,,Collection,"Signalis is a classic survival horror experience with a unique aesthetic, full of melancholic mystery. Investigate a dark secret, solve puzzles, fight off nightmarish creatures and navigate dystopian, surreal retrotech worlds as Elster, a technician Replika searching for her lost dreams.",Signalis
0,92,0,0,,0.0,2016-07-07,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/z4fkserflyby1nv5ispe.png,Playdead,PC,https://images.igdb.com/igdb/image/upload/t_original/co2fca.png,Playdead,,Collection,"An atmospheric 2D side-scroller in which, hunted and alone, a boy finds himself drawn into the center of a dark project and struggles to preserve his identity.",Inside
1,72,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/wkljqqzv3jsaxjl0z4f7.png,Pandemic Studios,,https://images.igdb.com/igdb/image/upload/t_original/co2h1z.png,LucasArts,,Collection,"Star Wars: Battlefront is the first in the Star Wars: Battlefront series and is a third/first-person shooter video game based around battles featured in the Star Wars movies. It was developed by Pandemic Studios and LucasArts, and released on September 20, 2004 for Xbox (playable on Xbox 360), PlayStation 2, and PC, the same day as the release of the Star Wars Trilogy (DVD) set. Players can either play Star Wars: Battlefront online, or offline with up to 4 players (on consoles).",Star Wars: Battlefront
1,94,0,0,,0.0,2021-11-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scahhi.png,Playground Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co3ofx.png,Xbox Game Studios,,Collection,"Your Ultimate Horizon Adventure awaits! Explore the vibrant and ever-evolving open-world landscapes of Mexico with limitless, fun driving action in hundreds of the world’s greatest cars.",Forza Horizon 5
0,81,0,0,,0.0,2021-09-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6wcz.png,Pixpil Studio,PC,https://images.igdb.com/igdb/image/upload/t_original/co3tul.png,Chucklefish Games,,Collection,"Eastward is a beautifully detailed and charming adventure RPG, from Shanghai-based indie developers, Pixpil and published by Chucklefish.

Escape the tyrannical clutches of a subterranean society and join Eastward’s unlikely duo on an exciting adventure to the land above! Discover beautiful yet bizarre settlements and make new friends as you travel across the world by rail.

Inspired by 90s Japanese animation, the visual style of Eastward has been brought to life using a combination of a modern, innovative 3D lighting system and a rich retro-pixel artwork.",Eastward
10,85,0,0,,0.0,2022-06-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc94kz.png,Tribute Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co4w87.png,DotEmu,,Collection,"Teenage Mutant Ninja Turtles: Shredder's Revenge reunites Leonardo, Raphael, Michelangelo, and Donatello to kick shell in a beautifully realized pixel art world invoking the turtles' classic 1987 design.",Teenage Mutant Ninja Turtles: Shredder's Revenge
0,72,0,0,,0.0,2020-05-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/baxkukehxt0rtwnfhlrz.png,Tripwire Interactive,PC,https://images.igdb.com/igdb/image/upload/t_original/co1lx6.png,Tripwire Interactive,,Collection,"You were cut from your mother's body and left to die in the unforgiving waters of the Gulf Coast. Your only tools are your wits, your jaws, and an uncanny ability to evolve as you feed. Anything and everything is on the menu... provided you kill it before it kills you.",Maneater
0,0,0,0,,0.0,2020-03-13,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8el5.png,Undead Labs,PC,https://images.igdb.com/igdb/image/upload/t_original/co2cgx.png,Xbox Game Studios,,Collection,"The dead have risen and civilization has fallen. Now it's up to you to gather survivors, scavenge for resources and build a community with up to three of your friends in a post-apocalyptic world – a world where you define what it means to survive in this ultimate zombie survival simulation.",State of Decay 2: Juggernaut Edition
76,0,0,0,,0.0,2022-12-06,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8g7v.png,Eerie Guest Studios,PC,https://images.igdb.com/igdb/image/upload/t_original/co2e66.png,tinyBuild,,Collection,"Hello Neighbor 2 is a stealth horror game where you're being stalked by a mysterious creature as you try to track down Mr. Peterson (The Neighbor) who has disappeared after the events of the first game. Play against an advanced, self-learning AI that tracks and adapts to your every move.",Hello Neighbor 2
0,85,0,0,,0.0,2019-12-10,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc5ppv.png,Omega Force,PC,https://images.igdb.com/igdb/image/upload/t_original/co61vn.png,Nintendo,,Collection,"Dragon Quest Builders 2 is a block-building role-playing game with a charming campaign and a robust multiplayer building mode that supports up to four players online. Create your customized character, team-up with your fearless friend Malroth, gather the skills required to become a full-fledged builder, and combat the Children of Hargon, a vile cult that worships destruction! Then, take your builder online and join your friends to collaborate and create something truly magnificent. Don’t let the name fool you, despite the 2, this is a completely standalone experience featuring new characters, an expansive world, unlimited building combinations, and a storyline that’s sure to satisfy longtime fans and newcomers alike!",Dragon Quest Builders 2
2,73,0,0,,0.0,2020-05-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc82ob.png,Mojang Studios,XONE,https://images.igdb.com/igdb/image/upload/t_original/co233r.png,Xbox Game Studios,,Collection,"""Brave the dungeons alone, or team up with friends! Up to four players can battle together through action-packed, treasure-stuffed, wildly varied levels, all in an epic quest to save the villagers and take down the evil Arch-Illager!

Discover new weapons and items that will help you defeat a ruthless swarm of new-and-nasty mobs. Fight or flee through canyons, swamps and – of course – mines! Any adventurer brave or foolish enough (or a bit-of-both!) to explore this blocky and beautiful world will need to come prepared. So quickly, gear up!""",Minecraft Dungeons
0,90,0,0,,0.0,2022-09-06,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scgqm1.png,Gameloft,PC,https://images.igdb.com/igdb/image/upload/t_original/co4p0c.png,Gameloft,,Collection,Explore a world filled with the magic of Disney as you discover rich stories and build the perfect neighbourhood alongside Disney and Pixar Heroes and Villains in this new life-sim adventure game. Welcome to Disney Dreamlight Valley.,Disney Dreamlight Valley
0,75,0,0,,0.0,2020-12-10,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/quphnww1axg2mmsvxfux.png,CD Projekt RED,XONE,https://images.igdb.com/igdb/image/upload/t_original/co4hk8.png,CD Projekt RED,,Collection,"Cyberpunk 2077 is an open-world, action-adventure story set in Night City, a megalopolis obsessed with power, glamour and body modification. You play as V, a mercenary outlaw going after a one-of-a-kind implant that is the key to immortality. You can customize your character’s cyberware, skillset and playstyle, and explore a vast city where the choices you make shape the story and the world around you.",Cyberpunk 2077
0,86,0,0,,0.0,2019-12-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/iav7izshqdav3cwakdpj.png,343 Industries,PC,https://images.igdb.com/igdb/image/upload/t_original/co1t95.png,Xbox Game Studios,,Collection,"The improved and enhanced Halo: The Master Chief Collection features visual enhancements with up to 4K UHD resolution, improved matchmaking, offline LAN, customizable installation options, and faster load times, it’s the definitive way to experience the ultimate Halo saga. Includes the extensive suite of campaign, multiplayer and additional features from Halo: Combat Evolved Anniversary, Halo 2: Anniversary, Halo 3, and Halo 4 - all updated to run at 60FPS.",Halo: The Master Chief Collection
1,0,0,0,,0.0,2022-09-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8ief.png,Neverjam,PC,https://images.igdb.com/igdb/image/upload/t_original/co2fcb.png,Neverjam,,Collection,"A physics-based spider murder simulator. Multiple spiders enter only one spider leaves.

Fight through a rapid progression of levels using various deadly weapons and environmental hazards to murder your friends and loved ones.",SpiderHeck
0,69,0,0,,0.0,2022-12-13,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/schdmm.png,Squanch Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co67qo.png,Squanch Games,,Collection,"From the mind of Justin Roiland (Rick and Morty, Solar Opposites) comes High On Life. Humanity is being threatened by an alien cartel who wants to use them as drugs. It’s up to you to rescue and partner with charismatic, talking guns, take down Garmantuous and his gang, and save the world!",High on Life
0,87,0,0,,0.36666666666666664,2021-07-20,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc96ay.png,Acid Nerve,XONE,https://images.igdb.com/igdb/image/upload/t_original/co45xc.png,Devolver Digital,,Collection,Reaping souls of the dead and punching a clock might get monotonous but it's honest work for a Crow. The job gets lively when your assigned soul is stolen and you must track down a desperate thief to a realm untouched by death - where creatures grow far past their expiry and overflow with greed and power.,Death's Door
4,88,0,0,,0.0,2022-03-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scahgy.png,Okomotive,XONE,https://images.igdb.com/igdb/image/upload/t_original/co39qz.png,Frontier Foundry,,Collection,"FAR: Changing Tides is an atmospheric vehicle adventure driven by an emotional story. When floods ravage your world, captain a ship like no other and search for a new home. Sail stormy waters, dive unknown depths, and explore forgotten ruins on your voyage.",FAR: Changing Tides
0,20,0,0,,0.0,2022-07-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scewae.png,Outright Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co49zm.png,WB Games,,Collection,"Suit up as super-dogs Krypto and Ace and soar through the streets of Metropolis, in a bot-smashing, on-rails action-adventure game! The ‘DC League of Super-Pets’ video game will put players in the paws of Krypto and Ace as they take to the skies to protect the animal population of Metropolis from a new and looming threat.",DC League of Super-Pets: The Adventures of Krypto and Ace
0,82,0,0,,0.0,2019-05-21,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc68ij.png,No Code,PC,https://images.igdb.com/igdb/image/upload/t_original/co26c0.png,Devolver Digital,,Collection,"Observation is a sci-fi thriller uncovering what happened to Dr. Emma Fisher, and the crew of her mission, through the lens of the station’s artificial intelligence S.A.M.",Observation
