Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,0,0,0,,0.0,2000-01-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/di5qv6tudawcbcvksiwb.png,Polyphony Digital,PS1,https://images.igdb.com/igdb/image/upload/t_original/co20af.png,Sony Computer Entertainment,,Backlog,"Gran Turismo 2 is a racing game for the Sony PlayStation and the sequel to Gran Turismo. The game uses two different modes: Arcade Mode and Gran Turismo Mode. In the arcade mode, the player can freely choose vehicles they wish to use, and can enable damage. However, the Gran Turismo Mode requires the player to earn driver's licenses, pay for vehicles, and earn trophies in order to unlock new courses. Gran Turismo 2 features nearly 650 automobiles and 27 racing tracks, including rally tracks. Compared with Gran Turismo, the gameplay, physics and graphics are very similar. The major changes are the vastly expanded number of cars, tracks and races in simulation mode. Other differences include that the player can race events separately, if they don't want to enter the whole tournament. The player is no longer able to ""qualify"" for each race entered.",Gran Turismo 2
0,0,0,0,,0.0,1997-10-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8q5p.png,Love-de-Lic,PS1,https://images.igdb.com/igdb/image/upload/t_original/co5ycb.png,ASCII Entertainment,,Backlog,"In this ""anti-RPG"" adventure game notable for parodying and subverting common JRPG conventions, you level up by loving, not fighting. Revive dead animals and bond with everyone around you to obtain the most important thing in the universe — love.",Moon: Remix RPG Adventure
0,0,0,0,,0.0,2001-01-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/dm01xbkfkvitrnnndali.png,,PS1,https://images.igdb.com/igdb/image/upload/t_original/co4pan.png,,,Backlog,"A peaceful beginning. The legend was born 10,000 years ago. A violent uprising. A civilization of flying creatures enslave the human race. A bloody war. In a bid for freedom, the humans harness the spiritual forces of Dragons and triumph. Tranquility and harmony exist between all. But the past and the future are about to collide...

Unveil a fantasy of magnificence, deception, magical combat and retribution. The journey that seeks the past ends. And the journey to discover today begins. Unleash the spirit of the Dragoons. And discover your destiny.",The Legend of Dragoon
0,0,0,0,,0.0,1996-07-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8kyg.png,G-Artists,PS1,https://images.igdb.com/igdb/image/upload/t_original/co2gok.png,Sony Computer Entertainment,,Backlog,"The first entry in the PoPoLoCrois franchise, a series of tactical RPGs developped by Sony.",PoPoLoCrois Monogatari
0,0,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc7j40.png,Sugar and Rockets,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6877.png,Sony Computer Entertainment,,Backlog,"The direct sequel to 1996's PoPoLoCrois Monogatari. Picking up two years after the events of the first game, the game sees series protagonist Prince Pietro tasked with retrieving a crown from a nearby cave as part of his rite of succession. But after finding the crown, he encounters a mysterious figure. Identifying himself as Baskal, the figure delivers a strange prophecy to Pietro, and asks the prince a question.

""What do you think the true treasure of kings is?""

With this question begins a touching, romantic, and sometimes tragic journey that will reunite Pietro with familiar faces, introduce him to new companions, and forever change the boy prince of the Kingdom of PoPoLoCrois.

A much beloved sequel that many fans remember as the high point of the series, PoPoLoCrois Monogatari II builds on the already beautiful pixel art graphics of the first game, with detailed, lovingly crafted environments and some outstanding sprite animation. Spread across three discs, the game also features full voice acting for its story sequences, which was a series first, and a relative rarity for RPGs of the era.

The battle system broadly resembles that of its prequel, with combat taking place directly within the game's environments, and movement and positioning playing a key role in battles. But certain features have been simplified and streamlined compared to the first game, and the level of difficulty is generally a lot lower.

Many of the game's events were loosely adapted in the third chapter of the 2005 PSP title PoPoLoCrois. The opening segments also appear as part of the same title's second chapter.",PoPoLoCrois Monogatari II
0,82,0,0,,0.0,1999-08-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc89pr.png,Team Silent,PS1,https://images.igdb.com/igdb/image/upload/t_original/co2vye.png,Konami,,Backlog,"Silent Hill is the first installment in the Silent Hill series of psychological survival horror video games. Unlike earlier survival horror games that focused on protagonists with combat training, the main character Harry Mason is an average man. The gameplay consists of combat, exploration, and puzzle-solving. The controller vibration is used to indicate Harry's heartbeat and will vibrate on low health. The player must regularly enter an inventory screen to check Harry's health, use items, and equip different weapons.",Silent Hill
0,0,0,0,,0.0,1998-12-23,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scgipd.png,Wolf Team,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6k74.png,Namco,,Backlog,"The PS1 version of Tales of Phantasia contains new features including an animated opening sequence produced by Japanese studio Production I.G., re-drawn character sprites and backgrounds, a 3D-rendered world map, and re-recorded character audio to better accommodate the compact disc format. The inclusion of animated Skits and a modified version of the battle system resembling that used in Destiny, were added. For the battle system, the team wanted to increase the overall battle speed and combo potential. Suzu Fubayashi, a non-playable supporting character in the original release, was also made playable as an optional party member.",Tales of Phantasia
0,0,0,0,,0.0,2000-06-06,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc9dzg.png,Square,PS1,https://images.igdb.com/igdb/image/upload/t_original/co25t0.png,Square,,Backlog,"While incorporating action role-playing game elements from the three games which preceded it, Legend of Mana has its own distinct style of gameplay. Most notably, it gives the player the ability to shape the game's world of Fa'Diel according to his or her desires, a system which was incorporated through the use of ""artifacts,"" which are gained as the player progresses through the game. The player uses the artifacts to create different towns, dungeons, etc., called ""Lands"", to venture to and explore. This creates a non-linear gameplay, since the game is driven by a series of what would be considered side-quests in other games. Legend of Mana features three different plots which can occur simultaneously, and which do not necessarily need to be completed for the player to finish the game.

Legend of Mana was a financial success in Japan. While the game garnered considerable praise for its graphics and presentation, many critics and fans were turned off by the game's lack of a main storyline.",Legend of Mana
0,80,0,0,,0.0,1999-02-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scj0v9.png,Konami Computer Entertainment Japan,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6k5r.png,Konami,,Backlog,"Metal Gear Solid is a stealth game created by Hideo Kojima which follows the MSX2 video games Metal Gear and Metal Gear 2: Solid Snake. Despite a transition to 3D, Metal Gear Solid's gameplay remains similar to his predecessors. The game utilizes a traditional top-down view and the player must navigate the protagonist Solid Snake through the game's areas without being detected. Detection will set off an alarm which draws armed enemies to his location. Conversations with Snake's allies and cutscenes are used extensively to advance the plot and gain more insight into it. Metal Gear Solid is regarded as one of the greatest and most important video games of all time, and helped popularize the stealth genre and in-engine cinematic cutscenes.",Metal Gear Solid
0,60,0,0,,0.0,1999-03-25,,31.86277777777778,12.421388888888888,9.650277777777777,https://images.igdb.com/igdb/image/upload/t_original/x42svtba1q9wyowbqgrx.png,Square,PS1,https://images.igdb.com/igdb/image/upload/t_original/co4pup.png,Square Electronic Arts,,Backlog,"Parasite Eve is a survival horror role-playing video game developed and published by SquareSoft (now Square Enix) for the Sony PlayStation console. The game follows the story of Aya Brea, a rookie NYPD officer who becomes embroiled in a series of bizarre and deadly events related to a genetic mutation known as mitochondria. The game combines elements of horror, science fiction, and RPG gameplay, featuring real-time battles, exploration, puzzle-solving, and character development. The game's plot is inspired by the novel of the same name by Hideaki Sena, and its gameplay mechanics were influenced by the Final Fantasy series. Parasite Eve was critically acclaimed upon its release in 1998, and is widely regarded as a classic of the survival horror genre.",Parasite Eve
0,0,0,0,,0.0,2000-08-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mpumzrbuukrxag2uajzc.png,Square,PS1,https://images.igdb.com/igdb/image/upload/t_original/co3zbp.png,Square,,Backlog,"Parasite Eve II is an action role-playing survival horror video game released exclusively for the PlayStation. The game was developed by Square and published in Japan in 1999 and in both North America and, unlike the previous game, in PAL regions in 2000. It is the sequel to Parasite Eve and the second game in the series of the same name.

Parasite Eve II is set several years after the events in the original game. The protagonist from the first game, Aya Brea, also features in this game as the playable character. She becomes involved with another outbreak of Mitochondrial creatures. Gameplay diverges from the previous game: battles take place in real time and the area of action is less restrictive. The approach is more typical of traditional survival horror games, although some role-playing elements are retained.",Parasite Eve II
